/m/01bjxx,1299,Camera lens,日常用品_镜头
/m/01zbzn,786,Artillery battery,风景_炮台
/m/067nv2q,208,IBM LogoWriter Computer Workbook Series,LOGO_IBMlogo
/g/1q6jhj1gr,661,Mouse,动物_老鼠
/m/03g5n9,138,Invoice,票证卡_发票
/m/02xbyr,176,Tangled,风景_塔
/m/09twn9b,1653,Broccoli,蔬菜_西兰花
/mi/1741,1741,,玩具_爬行垫
/m/05m_c7c,609,Lethocerus,虫_田鳖
/mi/500,500,,场景_油菜花田
/m/02k8bg,1780,Tape measure,文具_卷尺
/m/01cjzl,695,Woody Woodpecker,动物_啄木鸟
/m/0bgyd8,942,Hulusi,乐器_葫芦丝
/mi/852,852,,健身设备_拉力器
/g/11cks1j7x0,655,Flamingo,动物_火烈鸟
/m/063jpp,160,Cultural landscape,人_人文景观
/m/015w7p,1635,Cauliflower,蔬菜_花菜
/mi/1902,1902,,运动_广场舞做操
/mi/othersupplies,,,其他用品
/m/07yv9,,Vehicle,交通工具
/mi/1838,1838,,印刷手绘截屏_走势图
/m/0162_1,1328,Towel,日常用品_毛巾
/m/0l515,1592,Sandwich,食品_三明治
/mi/788,788,,服饰_洞洞鞋
/m/0m2yl,1515,Oden,食品_关东煮
/m/012r7vq8,1655,Bok choy,蔬菜_小白菜
/mi/1321,1321,,日常用品_量衣尺
/m/06rk8r,992,FC Red Bull Salzburg,瓶装_饮料_红牛
/mi/peopledesert,156,People Desert,人_沙漠
/m/01kcnl,468,Birthday,场景_生日
/mi/338,338,,餐厨_煎药壶
/mi/otherdoc,,,其他文档
/mi/1065,1065,,其他_水管车
/mi/322,322,,餐厨_电饼锅
/m/03bx2yv,1216,AC adapter,日常用品_电源适配器
/m/0dwx7,,Logo,logo
/m/0jtt9,1640,Chili pepper,蔬菜_辣椒
/m/05fyjh,789,Asian conical hat,服饰_斗笠
/g/11bc58hv8m,1550,Wasabi,食品_芥末
/m/02p16pn,952,Academic certificate,票证卡_毕业证
/mi/clothing,,Clothing,衣服
/m/0d31p,766,Vacuum cleaner,房间内_吸尘器
/m/03t6qd,982,Pocari Sweat,瓶装_饮料_宝矿力水特
/m/06f_v,283,Random-access memory,办公_内存
/mi/1262,1262,,日常用品_烘鞋器
/mi/1252,1252,,日常用品_共享充电宝
/m/057cc,278,Musical keyboard,办公_键盘
/m/03kjz6,1400,Vaporizer,日常用品_雾化器
/m/01wfr4,1523,Hanamaki,食品_花卷
/m/01xqw,934,Cello,乐器_大提琴
/mi/1298,1298,,日常用品_金属探测仪
/m/01hhp3,667,Domestic yak,动物_牦牛
/m/03120,909,Flag,街头_旗帜
/m/0g2bc,1890,Unmanned aerial vehicle,娱乐_无人机
/m/03ffw1,1030,QR code,其他_二维码
/m/01n5_8,787,Hard hat,服饰_安全帽
/m/01jfsr,711,Lantern,房间内_灯笼
/m/0fszt,1707,Cake,甜点_蛋糕
/mi/1754,1754,,玩具_玩具汽车
/mi/359,359,,餐厨_烧烤夹子
/g/125_c6fq7,380,Disposable tableware,餐厨_一次性餐具
/mi/784,784,,风景_老式门把手
/m/054ql,1871,Magnetic tape,娱乐_磁带
/m/05zmb,207,Parachuting,运动_跳伞
/mi/483,483,,场景_卧铺车厢
/g/120vb81q,1963,Cotton,植物_棉花
/m/018w8,111,Basketball,运动_篮球
/m/06l9r,34,Red panda,动物_小熊猫
/mi/452,452,,场景_楼盘沙盘
/mi/331,331,,餐厨_固体酒精
/m/099fz,1996,Sand,自然_沙子
/mi/1812,1812,,印刷手绘截屏_定额发票
/m/02p0_8y,1366,Hand fan,日常用品_扇子
/g/12271sbv,1353,,日常用品_汽车钥匙
/m/01l51v,510,Tree planting,场景_植树
/m/01jgnh,664,Herons,动物_鹭
/m/025_q22,1033,Remote manipulator,其他_机械臂
/mi/1610,1610,,食品_粽子
/m/06kh3v,1788,Set square,文具_三角尺
/m/02_58j,484,Bedroom,场景_卧室
/mi/liquiddetergent,1417,Liquid detergent,日常用品_洗护_洗衣液
/mi/859,859,,街头_LED电子屏
/m/02422r,1155,Futon,日常常用_蒲团
/m/0wfyqnf,743,Smart lock,房间内_门锁
/m/0czz2,50,Antelope,动物_羚羊
/mi/866,866,,街头_导航牌
/m/02_tc,123,Premier League,运动_足球
/mi/1981,1981,,著名景点_法国凯旋门
/mi/1620,1620,,首饰_珍珠首饰
/m/0fkjv,1666,Sugarcane,水果_甘蔗
/m/07_l6,185,Viola,乐器表演_中小提琴
/m/01h8pw,171,Lottery,票证卡_彩票
/m/09w9qp,878,Pipe,街头_管道
/mi/bottledrink,979,bottled drink,瓶装_饮料
/m/03bxzgm,118,Google Street View,街景
/m/0hqkz,1686,Grapefruit,水果_葡萄柚
/m/03mb156,1874,Headset,娱乐_耳麦
/mi/1779,1779,,文具_卷笔刀
/mi/459,459,,场景_泥土地
/m/0h989,1889,Go,娱乐_围棋
/mi/930,930,,街头_柱子
/m/09k5z,1431,,日常用品_雪茄
/mi/229,229,,LOGO_捷豹logo
/mi/827,827,,服饰_中式婚纱
/m/0l14j_,935,Flute,乐器_笛子
/m/04z1tn,855,Elliptical trainer,健身设备_椭圆机
/m/04ylt,1089,Missile,其他物体_导弹
/mi/1164,1164,,日常用品_U型剪刀
/m/01cgz,127,Boxing,运动_拳击
/mi/1257,1257,,日常用品_滚轮线
/mi/1333,1333,,日常用品_迷你usb灯
/mi/911,911,,街头_射灯
/m/01lg_9,1735,Diabolo,玩具_空竹
/m/03c1zh2,1296,Eyelash curler,日常用品_睫毛夹
/m/01sgl,130,Cycling,运动_骑行
/mi/265,265,,办公_档案袋
/m/02p4dfn,446,Lectern,场景_教室_讲台
/m/02cp5,1042,Dragon,其他_龙
/mi/194,194,,乐器表演_西式吹奏
/m/07kc9qj,537,Kyoto Railway Museum,车船飞机_火车_蒸汽火车
/m/0d53l2,933,Condom machine,街头_自动售货机
/g/11dyhsd5s,67,Shopping center,商场
/mi/703,703,,房间内_厕所卷纸桶
/m/03m3n93,575,Baby walker,车船飞机_学步车
/mi/881,881,,街头_混凝土搅拌器
/m/01bq_,1782,Utility knife,文具_美工刀
/m/028g_j,861,Epigraphy,街头_碑文
/m/01_bhs,1560,Fast food,食品_快餐
/mi/1319,1319,,日常用品_脸部按摩棒
/mi/1922,1922,,运动装备_俯卧撑用品
/mi/540,540,,车船飞机_机动车工程车_电瓶车
/mi/1085,1085,,其他物体_安保防爆盾牌
/mi/1021,1021,,瓶装_饮料_营养快线
/m/01jw00,691,Common warthog,动物_疣猪
/m/01vksx,1842,Pirates of the Caribbean: The Curse of the Black Pearl,游乐场设备_海盗船
/m/01xj_,1645,Celery,蔬菜_芹菜
/m/025_v,1970,Cactus,植物_仙人掌
/mi/469,469,,场景_石油开采
/m/011snsg9,1908,Mount &amp; Blade II: Bannerlord,运动_骑马
/m/09gtd,1304,Toilet paper,日常用品_卷纸
/m/0784b7,1043,Kompas,其他_罗盘
/m/03tp08,665,Malayan tapir,动物_马来貘
/m/02z8cp4,1162,Payment terminal,日常用品_POS机
/mi/1126,1126,,人_宝宝玩秋千
/m/0f0hb,235,Narwhal,LOGO_联想logo
/mi/1179,1179,,日常用品_鞭炮烟花
/m/012x63,73,Castle in the Sky,天空
/m/057ph,626,Mickey Mouse,动漫角色_米老鼠
/g/11bc6kr91p,1513,fu zhu,食品_腐竹
/m/0983v,107,Barbecue,烧烤
/m/03sqmf,1607,Popeyes,食品_炸鸡
/m/07059,733,Switch,房间内_开关
/mi/1169,1169,,日常用品_按键手机
/m/0306r,42,Fox,动物_狐
/m/02qctq,1669,Pitaya,水果_火龙果
/mi/959,959,,票证卡_驾驶证和行驶证
/mi/1462,1462,,日常用品_婴儿充气泳池
/m/01xwx2,614,Weevil,虫_象鼻虫
/m/0d2gl1,801,Knee pad,服饰_护膝
/g/11c0vt22nn,1898,Ballerina,运动_芭蕾
/mi/1442,1442,,日常用品_眼镜盒
/m/01cmm2,1715,Monocular,玩具_单筒望远镜
/mi/213,213,,LOGO_宝马minilogo
/m/0ds1584,1490,Quail eggs,食品_鹌鹑蛋
/mi/972,972,,票证卡_准考证
/m/03g8mr,1918,Baseball bat,运动装备_棒球棒
/m/0djtd,1973,Coconut,植物_椰子树
/m/0269r2s,1104,Chain,其他物体_链条
/g/1s05rnkyy,1109,Grenade,其他物体_手雷
/m/0bwgjh,760,Medical thermometer,房间内_体温计
/g/11bwywl9py,1703,Adidas Yeezy,水果_椰子
/m/0b5npj,716,Smart meter,房间内_电表
/mi/1858,1858,,游戏截图_欢乐斗地主截图
/mi/1143,1143,,人_写作业
/mi/crispyrice,1516,crispy rice,食品_锅巴
/m/04gjp9,1306,Air purifier,日常用品_空气净化器
/m/01lynh,453,Stairs,场景_楼梯
/m/023zh4,937,Erhu,乐器_二胡
/g/120hz5hz,1526,Ham sausage,食品_火腿肠
/mi/28,28,,刺身寿司
/m/0h63zsg,1232,Potty chair,日常用品_儿童坐便器
/m/034kyj,1150,Sha Wujing,人物_沙僧
/m/282,282,,办公_录音笔
/mi/volleyball,1932,Volleyball,运动装备_排球
/m/025ypk,,Expedia,活动
/m/094jc,1900,Fishing,运动_钓鱼
/mi/1831,1831,,印刷手绘截屏_日历挂历
/mi/366,366,,餐厨_勺子挂架
/mi/1058,1058,,其他_圣诞帽
/mi/955,955,,票证卡_出生证明内页
/mi/1968,1968,,植物_桃花
/mi/1047,1047,,其他_模糊图
/mi/1009,1009,,瓶装_饮料_水溶C100
/m/06_4_k,1322,Cage,日常用品_笼子
/m/0cjq5,663,Lobsters,动物_龙虾
/m/097wdq,704,Infrared thermometer,房间内_测温枪
/m/0bxkd7,1014,Vitasoy,瓶装_饮料_维他奶
/m/027lty0,509,Curio cabinet,场景_展示柜
/mi/1753,1753,,玩具_玩具华容道
/m/01fqc_,1340,Baby bottle,日常用品_奶瓶
/m/0c06p,1312,Candle,日常用品_蜡烛
/m/01ddcs,466,Sand art and play,场景_沙雕
/m/04y0_x,103,Hot pot,火锅
/mi/154,154,,人_湖泊河流
/m/03__z0,754,Bookcase,房间内_书架
/m/01jw_1,432,Bus stop,场景_公交站
/mi/113,113,,聊天窗口
/m/03mw1c,385,Kitchen hood,餐厨_油烟机
/m/0c2jj,1247,Axe,日常用品_斧头
/mi/478,478,,场景_涂鸦墙
/m/01szt7,1545,Macadamia,食品_坚果_夏威夷果
/m/012ckm,435,Bonfire,场景_篝火
/mi/1379,1379,,日常用品_手机_手机背面
/m/0r4kr10,1259,Dashcam,日常用品_行车记录仪
/mi/1041,1041,,其他_灵位
/m/0xsc,532,Aircraft carrier,车船飞机_航空母舰
/m/02kvln,608,Longhorn beetle,虫_天牛
/m/0fq_j,1064,Nunchaku,其他_双节棍
/mi/441,441,,场景_货摊
/m/03nfmq,81,Architecture,建筑
/mi/1714,1714,,玩具_打地鼠玩具
/m/03wvsk,1195,Hair dryer,日常用品_吹风机
/m/0hgfx,268,Printed circuit board,办公_电路板
/mi/170,170,,票证卡_其他证件_notuse
/mi/1864,1864,,游戏截图_王者荣耀截图
/m/06dq9,1103,Radar,其他物体_雷达
/m/0l7_8,6,Floor,NEG_地面
/m/06fk8,1082,Revolver,其他_左轮手枪
/m/027xhm0,744,Wood flooring,房间内_木地板
/m/04zw0rn,1567,Liangpi,食品_凉皮
/m/0168s_,244,Safari,LOGO_苹果logo
/m/09ddx,60,Duck,动物_鸭
/mi/1182,1182,,日常用品_车载充电器
/mi/1178,1178,,日常用品_编织袋
/m/03c0dn6,715,Floor drain,房间内_地漏
/m/01xq0k1,40,Cattle,动物_牛
/mi/1974,1974,,植物_银杏叶
/m/058r9z,327,Rolling pin,餐厨_擀面杖
/m/053vgx,1576,Wood ear,食品_木耳
/mi/588,588,,虫_椿蹦
/m/04f5ws,344,Bottle opener,餐厨_开瓶器
/m/0cyhj_,1663,Orange,水果_橙子
/m/01k6s3,375,Toaster,餐厨_吐司机
/g/121p665l,585,Cicadidae,虫_蝉
/m/0zrsg3s,725,Comptoir des Cotonniers,房间内_柜子
/m/0b48hv,1993,Rainbow,自然_彩虹
/mi/561,561,,车船飞机_其他车_购物拖车
/m/06mf6,29,Rabbit,动物_兔子
/m/015kr,88,Bridge,桥梁
/m/04gkdb8,1011,Wong Lo Kat,瓶装_饮料_王老吉
/m/01j3j8,454,Recording studio,场景_录音棚
/m/05676x,1795,Pencil case,文具_文具盒
/m/066bng,1701,Chinese bayberry,水果_杨梅
/m/025s9qt,1146,Hug,人_拥抱
/mi/1449,1449,,日常用品_药膏支装
/m/027xjp2,1929,Caster board,运动装备_轮滑板
/m/084wv5,504,Children of the Corn: The Final Sacrifice,场景_玉米地
/mi/335,335,,餐厨_锅铲
/m/03dnzn,775,Bathtub,房间内_浴缸
/m/026s1n,903,Yurt,街头_蒙古包
/m/0dfxd2x,1646,Green chilies,蔬菜_青椒
/mi/141,141,,票证卡_户口本
/mi/othercharacters,,,其他人物
/mi/1209,1209,,日常用品_电击棍
/g/155pncrj,1589,tofu sheet,食品_千张
/m/0v0pdkf,1153,Zhu Bajie,人物_猪八戒
/mi/321,321,,餐厨_捣药罐
/mi/1854,1854,,游戏截图_超级玛丽截图
/mi/1860,1860,,游戏截图_连连看截图
/m/02dl1y,806,Hat,服饰_帽子
/m/07j7r,86,Tree,树
/m/06ncr,948,Saxophone,乐器_萨克斯
/m/045csf,653,Horseshoe crab,动物_鲎
/m/014v7p,397,Zebra crossing,场景_斑马线
/m/03t7l5,1282,Stopwatch,日常用品_计时器
/m/01b7fy,1872,Headphones,娱乐_耳机
/m/028b90t,997,Jianlibao Group,瓶装_饮料_健力宝
/m/0ctbfd,1205,Button cell,日常用品_电池_纽扣电池
/m/02q1jcp,718,Pendant light,房间内_吊灯
/m/01p5_1,1879,Instant camera,娱乐_拍立得
/mi/1866,1866,,游戏截图_消消乐截图
/mi/748,748,,房间内_热水器
/mi/1676,1676,,水果_莲蓬
/mi/985,985,,瓶装_饮料_东方树叶
/mi/1959,1959,,植物_立式花篮
/m/0b6g0hf,1982,CTF Finance Centre,著名景点_广州塔
/m/06c7f7,1268,Lipstick,日常用品_化妆_唇膏口红
/mi/991,991,,瓶装_饮料_和其正凉茶
/m/071k0,100,Skiing,运动_滑雪
/g/11f3w6vyly,424,Adrift,场景_风景_漂流
/m/061_f,1673,Pear,水果_梨
/m/01j5ks,1173,Wrench,日常用品_扳手
/m/0lyf_,481,Greenhouse,场景_温室
/mi/363,363,,餐厨_烧水壶底座
/m/029b3,1887,Dice,娱乐_骰子
/g/120p4gwp,1674,Plum,水果_李子
/m/0cntsy,458,"Musée des Arts Décoratifs, Paris",场景_美术馆艺术馆
/mi/25,25,,候车候机大厅
/mi/1122,1122,,人_宝宝吃奶嘴
/mi/1461,1461,,日常用品_隐形眼镜盒
/m/06_g7,125,Surfing,运动_冲浪
/m/016wfy,829,Pomeranian,狗_博美
/m/02ll1_,1388,,日常用品_锁
/mi/hangingseat,1223,hanging seat,日常用品_吊椅
/m/01f5pq,284,Memory card,办公_内存卡
/m/01hrv5,1492,Popcorn,食品_爆米花
/mi/358,358,,餐厨_热得快
/m/01b638,821,Boot,服饰_靴子
/m/01x3z,1486,Clock,日常用品_钟表
/mi/957,957,,票证卡_房产证
/mi/1189,1189,,日常用品_抽纸盒
/mi/gamesnapshot,,,游戏截图
/m/02bp6,624,Doraemon,动漫角色_机器猫
/mi/361,361,,餐厨_烧煤炉子
/mi/333,333,,餐厨_罐头开瓶器
/m/09j1x,809,Undergarment,服饰_内衣
/m/03y7y0,1460,Music box,日常用品_音乐盒
/mi/451,451,,场景_林中小路
/mi/463,463,,场景_亲子小火车
/m/04lfm2_,1305,Canteen,日常用品_军用水壶
/m/05hsx3,1433,Glucose meter,日常用品_血糖仪
/mi/248,248,,LOGO_索尼logo
/m/01vvbn,1051,Wooden fish,其他_木鱼
/g/11dxjxfr8g,106,Fireworks,烟花
/g/11c3rq9pqp,1186,,日常用品_充电宝
/mi/237,237,,LOGO_路虎Logo
/m/01s012,1752,Top,玩具_陀螺
/m/01zh5,681,Capybara,动物_水豚
/mi/speedboat,520,speedboat,车船飞机_船类_快艇
/m/01s_bn,811,Button,服饰_纽扣
/m/02hdzl,625,Crayon Shin-chan,动漫角色_蜡笔小新
/m/0198jf,249,MSN,LOGO_微软logo
/m/02b389,1350,Bottle cap,日常用品_瓶盖
/m/0syzv,1685,Raisin,水果_葡萄干
/m/084sq,44,Wolf,动物_狼
/m/0244x1,1140,Gesture,人_手势
/mi/1406,1406,,日常用品_洗护_护肤化妆品
/mi/1131,1131,,人_登记照
/m/04gtxcy,813,Business suite,服饰_商务服装
/m/03d443,41,Rhinoceros,动物_犀牛
/m/0b5vmz,422,Prayer flag,场景_风景_经幡
/m/01llwg,1617,Necklace,首饰_项链
/m/01g0g,932,Brick,街头_砖头
/m/03d1f13,794,Dress form,服饰_服装模特
/m/05jnl,1805,Newspaper,印刷手绘截屏_报纸
/m/0_ftdcx,306,Cup,餐厨_杯子
/mi/708,708,,房间内_床品_凉席
/mi/flexiblerule,1787,flexible rule,文具_软尺
/mi/200,200,,文档_黑板
/m/013xlm,572,Tractor,车船飞机_拖拉机
/mi/871,871,,街头_电力塔输电线路
/m/02l1gq,1444,Blindfold,日常用品_眼罩
/m/tree,,Tree,树
/m/061hd_,1463,Infant bed,日常用品_婴儿床
/m/01tff7,573,Excavator,车船飞机_挖土机
